35.67162052619173 43.05750090891506
35.647217863334504 43.050096474683286
35.62120112461795 43.05116128163145
35.630175978381864 43.0552100421189
35.65521991239257 43.03427380423234
35.66538763977698 43.04741979845931
35.643166420503654 43.034461553143636
35.63642115697545 43.04623240354346
35.68162488165642 43.109380750140886
35.625101744716304 43.01239337400695
35.628530316411236 43.05574471021803
35.63676470646838 43.04718539049569
35.67819654804554 43.04798794352203
35.68412885251829 43.04394531813033
35.63273192843984 43.069334077924076
35.635723166939194 43.01916319342218
35.6377076583932 43.01701053303575
35.64993726036552 43.032023903656224
35.67019844180232 43.04000340840707
35.65161264055828 43.04500020519851
35.63039115069543 43.03645841481958
35.64357871011162 43.042035381956325
35.62456949369676 43.04877730217138
35.63088294690481 43.047547427489
35.656164234765455 43.053239006421684
35.67305148140115 43.047911247034634
35.63483722869047 43.04009929207516
35.63138767908974 43.04001327885348
35.64032939084903 43.052652451772616
35.63612814402941 43.0504420605969
35.62367998207602 43.04444444784188
35.657446947969504 43.043350275134735
35.63963802857462 43.05282449152484
35.631131535866515 43.043943142300414
35.63168618328945 43.053041674330814
35.66325986426271 43.054055349063695
35.6606226505779 43.028102151845424
35.66106490160696 43.058296012646
35.64231111999244 43.013713497288066
35.63653129899814 43.011032913893985
35.634701761536625 43.0096921550434
35.644542218223734 43.05249820732416
35.695267487772135 43.106330703435255
35.70260182983045 43.09870835289235
35.646908349333316 43.03893923430496
35.646706027494176 43.038331154366915
35.64636067881681 43.06805154534664
35.63726198670513 43.053461291769864
35.652780408589145 43.02553235744451
35.68136042615742 43.04878151101205
35.62292144317738 43.02814653523333
35.62702382379374 43.04697756441092
35.63164796348301 43.01759481173531
35.633734439710885 43.05127872033903
35.62919992260466 43.05257327206358
35.6367280837004 43.06259397072472
35.69201758986731 43.07388365000233
35.64225581956395 43.047841932444726
35.63933285129733 43.04950442249062
35.63668265666447 43.05871155750535
