19.68770485333571 63.75530118784743
19.691654267869055 63.76028630486222
19.6765638270105 63.73277283869488
19.714273538110525 63.7626413579549
19.698446682936627 63.74217186440327
19.750964407749482 63.75031144492321
19.70199794775379 63.7686612206222
19.7118647697061 63.75425339869131
19.729394603834933 63.749898816631045
19.6555985812182 63.74374281388913
19.676778059146336 63.73444869378822
19.670308276595456 63.75451922347595
19.715899761885623 63.757100337742415
19.709198547046558 63.749882519769976
19.734597818463598 63.7469894990025
19.653912156302212 63.73980158670846
19.719983726377514 63.75773426941284
19.716030778110017 63.73385779778359
19.67769568755168 63.73717576379164
19.67919566813091 63.736286144576134
19.678214621022985 63.76897950806708
19.67104062675787 63.74363903000108
19.736488958748026 63.739044114121356
19.71300823223069 63.74646284738386
19.694853893939577 63.73318671677904
19.674675173817054 63.748501570830825
19.683674878232896 63.74081053531534
19.67203575118609 63.7359554916047
19.673273205668764 63.73998748744241
19.670758169145937 63.74683372096164
19.65854418951208 63.722462232685565
19.656316321476492 63.74262040059123
19.7087044290848 63.766878361881574
19.66347865974762 63.73674302107357
19.675274107376573 63.751905247594266
19.694935397122176 63.75113197737236
19.706273663392384 63.73851728784978
19.674251670135558 63.75456052394023
19.719060729573016 63.759323817369115
19.667154448165665 63.74077608670923
19.721164053286312 63.7415554452913
19.664222025905442 63.75450043474441
19.665959871534174 63.74537061368381
